inquiry_date,n_inquired,n_inquired_ni,n_replied,n_replied_ni,n_accepted,n_accepted_ni,n_booked,n_booked_ni,n_interacted,n_interacted_ni,n_instant_book,n_instant_book_ni,n_book_it,n_book_it_ni,n_contact_me,n_contact_me_ni,avg_reply_time,avg_reply_time_ni,avg_accept_time,avg_accept_time_ni,avg_book_it_accept_time,avg_book_time,avg_book_time_ni,avg_contact_me_book_time,reply_rate,reply_rate_ni,accept_rate,accept_rate_ni,book_it_accept_rate,book_rate,book_rate_ni,instant_book_rate,instant_book_rate_ni,instant_book_share,expected_instant_book_share,instant_book_conversion_rate,expected_instant_book_conversion_rate,book_it_rate,book_it_rate_ni,book_it_share,expected_book_it_share,book_it_conversion_rate,expected_book_it_conversion_rate,contact_me_rate,contact_me_rate_ni,contact_me_share,expected_contact_me_share,contact_me_conversion_rate,expected_contact_me_conversion_rate,avg_interactions,avg_interactions_ni,avg_book_it_interactions,avg_contact_me_interactions,avg_inquiry_length,avg_inquiry_length_ni,reply_alpha,reply_beta,expected_reply_rate,accept_alpha,accept_beta,expected_accept_rate,book_alpha,book_beta,expected_book_rate,interact_alpha,interact_beta,expected_interact_rate,day,month,year
2016-02-04,120,87,103,70,68,35,49,16,120,87,33,0,30,30,57,57,0.8141370010787485,1.1628928571428572,4.0575857843137255,7.813198412698412,4.315069444444445,1.5074773242630386,4.46328125,2.9258333333333333,0.8583333333333333,0.8045977011494253,0.5666666666666667,0.40229885057471265,0.5333333333333333,0.4083333333333333,0.1839080459770115,0.673469387755102,0.0,0.275,0.1991404011461318,1.0,1.0,0.6122448979591837,1.875,0.25,0.29620343839541546,0.4666666666666667,0.42200725513905685,1.163265306122449,3.5625,0.475,0.5050143266475645,0.03508771929824561,0.06382978723404255,8.525,6.827586206896552,10.733333333333333,5.649122807017544,236.30769230769232,224.2625,4707,878,0.8427931960608773,2882,2703,0.5160250671441361,1988,3597,0.3559534467323187,5584,1,0.9998209489704566,Thursday,February,2016
2016-02-05,103,65,90,52,61,23,52,14,103,65,38,0,28,28,37,37,0.6322901234567901,1.0048023504273504,0.4687932604735883,1.0408695652173914,0.9772500000000001,11.929845085470086,43.97825396825397,106.19810185185186,0.8737864077669902,0.8,0.5922330097087378,0.35384615384615387,0.35714285714285715,0.5048543689320388,0.2153846153846154,0.7307692307692307,0.0,0.36893203883495146,0.20221557939159487,1.0,1.0,0.5384615384615384,2.0,0.27184466019417475,0.2957622648144892,0.35714285714285715,0.42092746730083236,0.7115384615384616,2.642857142857143,0.3592233009708738,0.5023738350624231,0.10810810810810811,0.06440322016100805,8.485436893203884,6.8,6.285714285714286,4.756756756756757,222.2941176470588,233.7017543859649,4797,891,0.8433544303797469,2943,2745,0.5174050632911392,2040,3648,0.35864978902953587,5687,1,0.9998241912798875,Friday,February,2016
2016-02-06,57,41,50,34,38,22,32,16,57,41,16,0,28,28,13,13,0.8909277777777779,1.2541503267973855,2.6168055555555556,4.433333333333334,0.9107905982905984,6.530582264957266,40.015711805555554,58.53905092592593,0.8771929824561403,0.8292682926829268,0.6666666666666666,0.5365853658536586,0.4642857142857143,0.5614035087719298,0.3902439024390244,0.5,0.0,0.2807017543859649,0.20299442896935932,1.0,1.0,0.875,1.75,0.49122807017543857,0.29770194986072424,0.4642857142857143,0.4216374269005848,0.40625,0.8125,0.22807017543859648,0.4996518105849582,0.08036984352773827,0.06515679442508711,9.894736842105264,8.21951219512195,6.821428571428571,7.352062588904694,168.73333333333332,162.86666666666667,4847,898,0.8436901653611837,2981,2764,0.5188859878154918,2072,3673,0.3606614447345518,5744,1,0.9998259355961706,Saturday,February,2016
2016-02-07,59,40,53,34,39,20,32,13,59,40,19,0,21,21,19,19,0.9798742138364779,1.3500653594771241,1.0854700854700856,1.815111111111111,1.6075925925925925,1.1313194444444445,2.3208547008547007,10.88,0.8983050847457628,0.85,0.6610169491525424,0.5,0.5714285714285714,0.5423728813559322,0.325,0.59375,0.0,0.3220338983050847,0.20420472169567466,1.0,1.0,0.65625,1.6153846153846154,0.3559322033898305,0.2982939858693779,0.5714285714285714,0.42345465049104564,0.59375,1.4615384615384615,0.3220338983050847,0.49784594175426505,0.05263157894736842,0.06507442021460713,7.6440677966101696,6.625,9.0,9.947368421052632,226.92307692307693,219.22222222222223,4900,904,0.8442453480358374,3020,2784,0.5203308063404548,2104,3700,0.36250861474844936,5803,1,0.9998277050310131,Sunday,February,2016
2016-02-08,68,41,62,35,45,18,40,13,68,41,27,0,19,19,22,22,0.5293906810035842,0.9028412698412698,1.788104938271605,4.40233024691358,4.216875,2.562097222222222,7.789316239316239,50.658611111111114,0.9117647058823529,0.8536585365853658,0.6617647058823529,0.43902439024390244,0.631578947368421,0.5882352941176471,0.3170731707317073,0.675,0.0,0.39705882352941174,0.2064384261624936,1.0,1.0,0.475,1.4615384615384615,0.27941176470588236,0.2980752853006302,0.631578947368421,0.4257142857142857,0.55,1.6923076923076923,0.3235294117647059,0.4958269460057912,0.045454545454545456,0.06492614221916868,8.705882352941176,6.609756097560975,8.789473684210526,7.590909090909091,224.328125,228.53846153846155,4962,910,0.8450272479564033,3065,2807,0.5219686648501363,2144,3728,0.3651226158038147,5871,1,0.9998297002724795,Monday,February,2016
2016-02-09,80,54,69,43,51,25,47,21,80,54,26,0,30,30,24,24,0.7582809983896941,1.190045219638243,1.2209477124183006,2.4447555555555556,3.0445614035087716,2.255945626477541,4.994285714285714,23.516666666666666,0.8625,0.7962962962962963,0.6375,0.46296296296296297,0.6333333333333333,0.5875,0.3888888888888889,0.5531914893617021,0.0,0.325,0.20803226348512854,1.0,1.0,0.6382978723404256,1.4285714285714286,0.375,0.299109393379264,0.6333333333333333,0.42921348314606744,0.5106382978723404,1.1428571428571428,0.3,0.4931944211056965,0.08333333333333333,0.06507666098807496,8.3375,7.685185185185185,9.333333333333334,11.666666666666666,256.13235294117646,275.82978723404256,5031,921,0.8452620967741935,3116,2836,0.5235215053763441,2191,3761,0.36811155913978494,5951,1,0.9998319892473119,Tuesday,February,2016
2016-02-10,91,59,90,58,62,30,49,17,91,59,32,0,28,28,31,31,0.8359537037037037,1.2714990421455938,2.095999103942652,4.282074074074074,2.0993749999999998,4.065272108843537,11.629918300653594,63.95305555555555,0.989010989010989,0.9830508474576272,0.6813186813186813,0.5084745762711864,0.5714285714285714,0.5384615384615384,0.288135593220339,0.6530612244897959,0.0,0.3516483516483517,0.21019529956967892,1.0,1.0,0.5714285714285714,1.6470588235294117,0.3076923076923077,0.299238662694472,0.5357142857142857,0.43086283185840707,0.6326530612244898,1.8235294117647058,0.34065934065934067,0.4908970539556438,0.06451612903225806,0.0650708024275118,8.76923076923077,7.491525423728813,9.285714285714286,8.387096774193548,232.07692307692307,244.21428571428572,5121,922,0.847426774780738,3178,2865,0.5258977329141155,2240,3803,0.3706768161509184,6042,1,0.9998345192785041,Wednesday,February,2016
2016-02-11,112,74,101,63,74,36,61,23,112,74,38,0,29,29,45,45,0.8377832783278327,1.324620811287478,6.420897147147147,13.166126543209877,9.27531045751634,12.393893442622952,32.82007246376811,99.5302314814815,0.9017857142857143,0.8513513513513513,0.6607142857142857,0.4864864864864865,0.5862068965517241,0.5446428571428571,0.3108108108108108,0.6229508196721312,0.0,0.3392857142857143,0.21254468638284044,1.0,1.0,0.47540983606557374,1.2608695652173914,0.25892857142857145,0.29850503737406564,0.5862068965517241,0.43331518780620576,0.7377049180327869,1.9565217391304348,0.4017857142857143,0.489275268118297,0.13333333333333333,0.06609099966788443,9.160714285714286,8.878378378378379,10.758620689655173,6.933333333333334,208.5212765957447,222.57575757575756,5222,933,0.8484159220146222,3252,2903,0.5283509341998376,2301,3854,0.373842404549147,6154,1,0.9998375304630381,Thursday,February,2016
2016-02-12,104,68,94,58,73,37,61,25,104,68,36,0,35,35,33,33,0.8418055555555556,1.26125,10.513063165905631,8.95093093093093,13.741628787878785,18.035223132969037,24.280700000000003,76.68173611111112,0.9038461538461539,0.8529411764705882,0.7019230769230769,0.5441176470588235,0.6285714285714286,0.5865384615384616,0.36764705882352944,0.5901639344262295,0.0,0.34615384615384615,0.21476510067114093,1.0,1.0,0.5737704918032787,1.4,0.33653846153846156,0.29913710450623204,0.6,0.43643162393162394,0.5409836065573771,1.32,0.3173076923076923,0.4864173857462448,0.12121212121212122,0.066688567674113,10.26923076923077,8.764705882352942,8.971428571428572,9.515151515151516,228.1358024691358,210.07142857142858,5316,943,0.8493369547851094,3325,2934,0.5312350215689408,2362,3897,0.3773765777280716,6258,1,0.999840230068701,Friday,February,2016
2016-02-13,73,50,70,47,52,29,42,19,73,50,23,0,26,26,24,24,0.9393134920634921,1.2769444444444444,2.117419871794872,3.5989750957854403,2.0835416666666666,2.5545436507936508,5.345014619883042,22.5775,0.958904109589041,0.94,0.7123287671232876,0.58,0.6153846153846154,0.5753424657534246,0.38,0.5476190476190477,0.0,0.3150684931506849,0.21592165534670668,1.0,1.0,0.6190476190476191,1.368421052631579,0.3561643835616438,0.2997946611909651,0.6153846153846154,0.43888303477344576,0.5714285714285714,1.263157894736842,0.3287671232876712,0.48459958932238195,0.125,0.06714471968709257,9.575342465753424,8.74,11.115384615384615,12.041666666666666,206.52380952380952,198.64444444444445,5386,946,0.8506001263423879,3377,2955,0.5333228048010107,2404,3928,0.37965887555274797,6331,1,0.9998420720151611,Saturday,February,2016
